constituency_id,constituency_name,district_id,state_id,mp_name,mp_house
PC-0254,MAD-District-09-Seat-254,DIST-0181,ST-05,Hon. MP Thomas Sura,Rajya Sabha
PC-0255,MAD-District-09-Seat-255,DIST-0181,ST-05,Hon. MP Theodore Mahajan,Lok Sabha
PC-0256,MAD-District-10-Seat-256,DIST-0182,ST-05,Hon. MP Rajata Sunder,Lok Sabha
PC-0257,MAD-District-10-Seat-257,DIST-0182,ST-05,Hon. MP Ayush Ramachandran,Lok Sabha
PC-0258,MAD-District-11-Seat-258,DIST-0183,ST-05,Hon. MP Gayathri Ravel,Rajya Sabha
PC-0259,MAD-District-11-Seat-259,DIST-0183,ST-05,Hon. MP Noah Sibal,Lok Sabha
PC-0260,MAD-District-12-Seat-260,DIST-0184,ST-05,Hon. MP Joshua Walla,Lok Sabha
PC-0261,MAD-District-13-Seat-261,DIST-0185,ST-05,Hon. MP Avi Ramesh,Lok Sabha
PC-0262,MAD-District-14-Seat-262,DIST-0186,ST-05,Hon. MP Avi Chacko,Lok Sabha
PC-0263,MAD-District-14-Seat-263,DIST-0186,ST-05,Hon. MP Priya Deshmukh,Rajya Sabha
PC-0264,MAD-District-15-Seat-264,DIST-0187,ST-05,Hon. MP Triya Gopal,Lok Sabha
PC-0265,MAD-District-15-Seat-265,DIST-0187,ST-05,Hon. MP Chandresh Lad,Rajya Sabha
PC-0266,MAD-District-16-Seat-266,DIST-0188,ST-05,Hon. MP Ladli Narang,Lok Sabha
PC-0267,MAD-District-16-Seat-267,DIST-0188,ST-05,Hon. MP Siddharth Sha,Lok Sabha
PC-0268,MAD-District-17-Seat-268,DIST-0189,ST-05,Hon. MP Eta Nazareth,Lok Sabha
PC-0269,MAD-District-17-Seat-269,DIST-0189,ST-05,Hon. MP Ladli Mall,Lok Sabha
PC-0270,MAD-District-18-Seat-270,DIST-0190,ST-05,Hon. MP Oviya Krishnan,Rajya Sabha
PC-0271,MAD-District-18-Seat-271,DIST-0190,ST-05,Hon. MP Finn Singhal,Lok Sabha
PC-0272,MAD-District-19-Seat-272,DIST-0191,ST-05,Hon. MP Anirudh Zacharia,Lok Sabha
PC-0273,MAD-District-19-Seat-273,DIST-0191,ST-05,Hon. MP Charles Palla,Rajya Sabha
PC-0274,MAD-District-20-Seat-274,DIST-0192,ST-05,Hon. MP Udarsh Biswas,Lok Sabha
PC-0275,MAD-District-20-Seat-275,DIST-0192,ST-05,Hon. MP Banjeet Balasubramanian,Lok Sabha
PC-0276,MAD-District-21-Seat-276,DIST-0193,ST-05,Hon. MP Yug Iyengar,Rajya Sabha
PC-0277,MAD-District-21-Seat-277,DIST-0193,ST-05,Hon. MP Anmol Dua,Lok Sabha
PC-0278,MAD-District-22-Seat-278,DIST-0194,ST-05,Hon. MP William Date,Rajya Sabha
PC-0279,MAD-District-23-Seat-279,DIST-0195,ST-05,Hon. MP Urvashi Contractor,Lok Sabha
PC-0280,MAD-District-23-Seat-280,DIST-0195,ST-05,Hon. MP Tejas Shroff,Lok Sabha
PC-0281,MAD-District-24-Seat-281,DIST-0196,ST-05,Hon. MP Aahana Pillay,Rajya Sabha
PC-0282,MAD-District-24-Seat-282,DIST-0196,ST-05,Hon. MP Oliver Contractor,Rajya Sabha
PC-0283,MAD-District-25-Seat-283,DIST-0197,ST-05,Hon. MP Nihal Mukhopadhyay,Lok Sabha
PC-0284,MAD-District-26-Seat-284,DIST-0198,ST-05,Hon. MP Hritik Bal,Lok Sabha
PC-0285,MAD-District-26-Seat-285,DIST-0198,ST-05,Hon. MP Devika Prashad,Lok Sabha
PC-0286,MAD-District-27-Seat-286,DIST-0199,ST-05,Hon. MP Mekhala Issac,Rajya Sabha
PC-0287,MAD-District-27-Seat-287,DIST-0199,ST-05,Hon. MP Faqid Kibe,Lok Sabha
PC-0288,MAD-District-28-Seat-288,DIST-0200,ST-05,Hon. MP Harsh Mitra,Rajya Sabha
PC-0289,MAD-District-29-Seat-289,DIST-0201,ST-05,Hon. MP Jai Barman,Lok Sabha
PC-0290,MAD-District-29-Seat-290,DIST-0201,ST-05,Hon. MP Idika Walia,Lok Sabha
PC-0291,MAD-District-30-Seat-291,DIST-0202,ST-05,Hon. MP Priya Prabhakar,Lok Sabha
PC-0292,MAD-District-31-Seat-292,DIST-0203,ST-05,Hon. MP Ekapad Toor,Lok Sabha
PC-0293,MAD-District-31-Seat-293,DIST-0203,ST-05,Hon. MP Harita Arora,Lok Sabha
PC-0294,MAD-District-32-Seat-294,DIST-0204,ST-05,Hon. MP Osha Suri,Lok Sabha
PC-0295,MAD-District-32-Seat-295,DIST-0204,ST-05,Hon. MP Hitesh Sant,Rajya Sabha
PC-0296,MAD-District-33-Seat-296,DIST-0205,ST-05,Hon. MP Janaki Sharaf,Lok Sabha
PC-0297,MAD-District-33-Seat-297,DIST-0205,ST-05,Hon. MP Michael Saran,Lok Sabha
PC-0298,MAD-District-34-Seat-298,DIST-0206,ST-05,Hon. MP Patrick Vig,Rajya Sabha
PC-0299,MAD-District-34-Seat-299,DIST-0206,ST-05,Hon. MP Anamika Yohannan,Lok Sabha
PC-0300,MAD-District-35-Seat-300,DIST-0207,ST-05,Hon. MP Veda Shroff,Lok Sabha
PC-0301,MAD-District-36-Seat-301,DIST-0208,ST-05,Hon. MP Rajata Loyal,Lok Sabha
PC-0302,MAD-District-37-Seat-302,DIST-0209,ST-05,Hon. MP Ekantika Korpal,Lok Sabha
PC-0303,MAD-District-37-Seat-303,DIST-0209,ST-05,Hon. MP Gabriel Mallick,Lok Sabha
PC-0304,MAD-District-38-Seat-304,DIST-0210,ST-05,Hon. MP Shravya Kohli,Lok Sabha
PC-0305,MAD-District-38-Seat-305,DIST-0210,ST-05,Hon. MP Ucchal Raghavan,Lok Sabha
PC-0306,MAD-District-39-Seat-306,DIST-0211,ST-05,Hon. MP Gayathri Balakrishnan,Lok Sabha
PC-0307,MAD-District-39-Seat-307,DIST-0211,ST-05,Hon. MP Warda Nair,Lok Sabha
PC-0308,MAD-District-40-Seat-308,DIST-0212,ST-05,Hon. MP Qabil Sura,Lok Sabha
PC-0309,MAD-District-41-Seat-309,DIST-0213,ST-05,Hon. MP Simon Pant,Lok Sabha
PC-0310,MAD-District-41-Seat-310,DIST-0213,ST-05,Hon. MP Aarna Oak,Lok Sabha
PC-0311,MAD-District-42-Seat-311,DIST-0214,ST-05,Hon. MP Ati Majumdar,Lok Sabha
PC-0312,MAD-District-42-Seat-312,DIST-0214,ST-05,Hon. MP Advaith Varughese,Lok Sabha
PC-0313,MAD-District-43-Seat-313,DIST-0215,ST-05,Hon. MP Rayaan Chada,Rajya Sabha
PC-0314,MAD-District-44-Seat-314,DIST-0216,ST-05,Hon. MP Wyatt Ray,Lok Sabha
PC-0315,MAD-District-44-Seat-315,DIST-0216,ST-05,Hon. MP Vrinda Khosla,Lok Sabha
PC-0316,MAD-District-45-Seat-316,DIST-0217,ST-05,Hon. MP Vamakshi Swaminathan,Rajya Sabha
PC-0317,MAD-District-46-Seat-317,DIST-0218,ST-05,Hon. MP Sara Badal,Rajya Sabha
PC-0318,MAD-District-46-Seat-318,DIST-0218,ST-05,Hon. MP Girik Menon,Lok Sabha
PC-0319,MAD-District-47-Seat-319,DIST-0219,ST-05,Hon. MP Timothy Ravel,Lok Sabha
PC-0320,MAD-District-48-Seat-320,DIST-0220,ST-05,Hon. MP Yagnesh Mohan,Lok Sabha
PC-0321,MAD-District-48-Seat-321,DIST-0220,ST-05,Hon. MP Jyoti Solanki,Rajya Sabha
PC-0322,MAD-District-49-Seat-322,DIST-0221,ST-05,Hon. MP Hemangini Sandal,Lok Sabha
PC-0323,MAD-District-50-Seat-323,DIST-0222,ST-05,Hon. MP Ganga Pandey,Lok Sabha
PC-0324,MAD-District-50-Seat-324,DIST-0222,ST-05,Hon. MP Sudiksha Madan,Rajya Sabha
PC-0325,MAD-District-51-Seat-325,DIST-0223,ST-05,Hon. MP Damini Krishnamurthy,Lok Sabha
PC-0326,MAD-District-52-Seat-326,DIST-0224,ST-05,Hon. MP Vihaan Dara,Lok Sabha
PC-0327,MAD-District-52-Seat-327,DIST-0224,ST-05,Hon. MP Reyansh Mutti,Lok Sabha
PC-0328,MAD-District-53-Seat-328,DIST-0225,ST-05,Hon. MP Jagdish Wason,Lok Sabha
PC-0329,MAD-District-53-Seat-329,DIST-0225,ST-05,Hon. MP Qasim Handa,Lok Sabha
PC-0330,MAD-District-54-Seat-330,DIST-0226,ST-05,Hon. MP Tarak Sule,Lok Sabha
PC-0331,MAD-District-55-Seat-331,DIST-0227,ST-05,Hon. MP Aradhana Vohra,Lok Sabha
PC-0332,TAM-District-01-Seat-332,DIST-0228,ST-06,Hon. MP Barkha Chaudhry,Lok Sabha
PC-0333,TAM-District-01-Seat-333,DIST-0228,ST-06,Hon. MP Rishi Minhas,Lok Sabha
PC-0334,TAM-District-02-Seat-334,DIST-0229,ST-06,Hon. MP Utkarsh Patel,Lok Sabha
PC-0335,TAM-District-03-Seat-335,DIST-0230,ST-06,Hon. MP Praneel Mittal,Lok Sabha
PC-0336,TAM-District-04-Seat-336,DIST-0231,ST-06,Hon. MP Akshay Walla,Lok Sabha
PC-0337,TAM-District-04-Seat-337,DIST-0231,ST-06,Hon. MP Jonathan Mahal,Rajya Sabha
PC-0338,TAM-District-05-Seat-338,DIST-0232,ST-06,Hon. MP Chakradev Bhagat,Lok Sabha
PC-0339,TAM-District-06-Seat-339,DIST-0233,ST-06,Hon. MP Brinda Date,Lok Sabha
PC-0340,TAM-District-07-Seat-340,DIST-0234,ST-06,Hon. MP Vritti Chauhan,Lok Sabha
PC-0341,TAM-District-07-Seat-341,DIST-0234,ST-06,Hon. MP Advik Mane,Rajya Sabha
PC-0342,TAM-District-08-Seat-342,DIST-0235,ST-06,Hon. MP Upasna Srinivas,Lok Sabha
PC-0343,TAM-District-09-Seat-343,DIST-0236,ST-06,Hon. MP Ridhi Oak,Lok Sabha
PC-0344,TAM-District-09-Seat-344,DIST-0236,ST-06,Hon. MP Qarin Behl,Lok Sabha
PC-0345,TAM-District-10-Seat-345,DIST-0237,ST-06,Hon. MP Zayyan Sridhar,Lok Sabha
PC-0346,TAM-District-11-Seat-346,DIST-0238,ST-06,Hon. MP Ishaan Bhattacharyya,Rajya Sabha
PC-0347,TAM-District-12-Seat-347,DIST-0239,ST-06,Hon. MP Nandini Swamy,Lok Sabha
PC-0348,TAM-District-13-Seat-348,DIST-0240,ST-06,Hon. MP Ethan Bera,Lok Sabha
PC-0349,TAM-District-13-Seat-349,DIST-0240,ST-06,Hon. MP Max Dixit,Rajya Sabha
PC-0350,TAM-District-14-Seat-350,DIST-0241,ST-06,Hon. MP Daksha Chada,Rajya Sabha
PC-0351,TAM-District-14-Seat-351,DIST-0241,ST-06,Hon. MP Yuvraj Dani,Lok Sabha
PC-0352,TAM-District-15-Seat-352,DIST-0242,ST-06,Hon. MP Omaja Kara,Lok Sabha
PC-0353,TAM-District-16-Seat-353,DIST-0243,ST-06,Hon. MP Lajita Seshadri,Rajya Sabha
PC-0354,TAM-District-17-Seat-354,DIST-0244,ST-06,Hon. MP Saanvi Mishra,Lok Sabha
PC-0355,TAM-District-17-Seat-355,DIST-0244,ST-06,Hon. MP Pushti Mody,Lok Sabha
PC-0356,TAM-District-18-Seat-356,DIST-0245,ST-06,Hon. MP Darpan Chaudhary,Lok Sabha
PC-0357,TAM-District-19-Seat-357,DIST-0246,ST-06,Hon. MP Sarthak Kakar,Lok Sabha
PC-0358,TAM-District-19-Seat-358,DIST-0246,ST-06,Hon. MP Aishani Bumb,Lok Sabha
PC-0359,TAM-District-20-Seat-359,DIST-0247,ST-06,Hon. MP Naksh Khatri,Rajya Sabha
PC-0360,TAM-District-20-Seat-360,DIST-0247,ST-06,Hon. MP Oscar Borde,Lok Sabha
PC-0361,TAM-District-21-Seat-361,DIST-0248,ST-06,Hon. MP Naksh Agate,Lok Sabha
PC-0362,TAM-District-21-Seat-362,DIST-0248,ST-06,Hon. MP Nilima Seshadri,Lok Sabha
PC-0363,TAM-District-22-Seat-363,DIST-0249,ST-06,Hon. MP Upma Manne,Lok Sabha
PC-0364,TAM-District-23-Seat-364,DIST-0250,ST-06,Hon. MP Bachittar Kata,Lok Sabha
PC-0365,TAM-District-24-Seat-365,DIST-0251,ST-06,Hon. MP Bhavya Mandal,Rajya Sabha
PC-0366,TAM-District-25-Seat-366,DIST-0252,ST-06,Hon. MP Sudiksha Bobal,Lok Sabha
PC-0367,TAM-District-25-Seat-367,DIST-0252,ST-06,Hon. MP Vivaan Lalla,Lok Sabha
PC-0368,TAM-District-26-Seat-368,DIST-0253,ST-06,Hon. MP Rudra Sandal,Rajya Sabha
PC-0369,TAM-District-26-Seat-369,DIST-0253,ST-06,Hon. MP Ishwar Kar,Rajya Sabha
PC-0370,TAM-District-27-Seat-370,DIST-0254,ST-06,Hon. MP Manthan Lata,Lok Sabha
PC-0371,TAM-District-27-Seat-371,DIST-0254,ST-06,Hon. MP Lucky Bora,Lok Sabha
PC-0372,TAM-District-28-Seat-372,DIST-0255,ST-06,Hon. MP Darpan Gandhi,Lok Sabha
PC-0373,TAM-District-29-Seat-373,DIST-0256,ST-06,Hon. MP Damyanti Mani,Lok Sabha
PC-0374,TAM-District-29-Seat-374,DIST-0256,ST-06,Hon. MP Reva Dash,Rajya Sabha
PC-0375,TAM-District-30-Seat-375,DIST-0257,ST-06,Hon. MP Upadhriti Modi,Rajya Sabha
PC-0376,TAM-District-31-Seat-376,DIST-0258,ST-06,Hon. MP Neha Magar,Rajya Sabha
PC-0377,TAM-District-31-Seat-377,DIST-0258,ST-06,Hon. MP Xiti Zacharia,Lok Sabha
PC-0378,TAM-District-32-Seat-378,DIST-0259,ST-06,Hon. MP Wakeeta Sarma,Lok Sabha
PC-0379,TAM-District-33-Seat-379,DIST-0260,ST-06,Hon. MP Faris Baral,Lok Sabha
PC-0380,TAM-District-34-Seat-380,DIST-0261,ST-06,Hon. MP Rachana Naidu,Lok Sabha
PC-0381,TAM-District-34-Seat-381,DIST-0261,ST-06,Hon. MP Zashil Bal,Lok Sabha
PC-0382,TAM-District-35-Seat-382,DIST-0262,ST-06,Hon. MP Gavin Karnik,Lok Sabha
PC-0383,TAM-District-36-Seat-383,DIST-0263,ST-06,Hon. MP Ansh Luthra,Lok Sabha
PC-0384,TAM-District-36-Seat-384,DIST-0263,ST-06,Hon. MP Banjeet Gill,Rajya Sabha
PC-0385,TAM-District-37-Seat-385,DIST-0264,ST-06,Hon. MP Upma Venkataraman,Lok Sabha
PC-0386,TAM-District-38-Seat-386,DIST-0265,ST-06,Hon. MP Riya Mall,Rajya Sabha
PC-0387,RAJ-District-01-Seat-387,DIST-0266,ST-07,Hon. MP Pratyush Sarin,Lok Sabha
PC-0388,RAJ-District-01-Seat-388,DIST-0266,ST-07,Hon. MP Vyanjana Chand,Lok Sabha
PC-0389,RAJ-District-02-Seat-389,DIST-0267,ST-07,Hon. MP Upma Pall,Lok Sabha
PC-0390,RAJ-District-03-Seat-390,DIST-0268,ST-07,Hon. MP Nilima Nath,Lok Sabha
PC-0391,RAJ-District-04-Seat-391,DIST-0269,ST-07,Hon. MP Ekani Cheema,Lok Sabha
PC-0392,RAJ-District-04-Seat-392,DIST-0269,ST-07,Hon. MP Naveen Narayan,Lok Sabha
PC-0393,RAJ-District-05-Seat-393,DIST-0270,ST-07,Hon. MP Nisha Tandon,Rajya Sabha
PC-0394,RAJ-District-06-Seat-394,DIST-0271,ST-07,Hon. MP Bhavya Rattan,Lok Sabha
PC-0395,RAJ-District-06-Seat-395,DIST-0271,ST-07,Hon. MP Balhaar Sha,Lok Sabha
PC-0396,RAJ-District-07-Seat-396,DIST-0272,ST-07,Hon. MP Gaurang Murty,Lok Sabha
PC-0397,RAJ-District-07-Seat-397,DIST-0272,ST-07,Hon. MP Zayyan Naik,Lok Sabha
PC-0398,RAJ-District-08-Seat-398,DIST-0273,ST-07,Hon. MP Jack Raval,Lok Sabha
PC-0399,RAJ-District-08-Seat-399,DIST-0273,ST-07,Hon. MP Yoshita Agarwal,Rajya Sabha
PC-0400,RAJ-District-09-Seat-400,DIST-0274,ST-07,Hon. MP Turvi Sachdev,Lok Sabha
PC-0401,RAJ-District-09-Seat-401,DIST-0274,ST-07,Hon. MP Chatura Guha,Lok Sabha
PC-0402,RAJ-District-10-Seat-402,DIST-0275,ST-07,Hon. MP Zarna Pathak,Rajya Sabha
PC-0403,RAJ-District-10-Seat-403,DIST-0275,ST-07,Hon. MP Wishi Sathe,Lok Sabha
PC-0404,RAJ-District-11-Seat-404,DIST-0276,ST-07,Hon. MP Charan Jani,Lok Sabha
PC-0405,RAJ-District-12-Seat-405,DIST-0277,ST-07,Hon. MP Amara Deep,Lok Sabha
PC-0406,RAJ-District-12-Seat-406,DIST-0277,ST-07,Hon. MP Bhavna Sarma,Rajya Sabha
PC-0407,RAJ-District-13-Seat-407,DIST-0278,ST-07,Hon. MP Vedhika Dara,Rajya Sabha
PC-0408,RAJ-District-14-Seat-408,DIST-0279,ST-07,Hon. MP Ayush Khatri,Rajya Sabha
PC-0409,RAJ-District-14-Seat-409,DIST-0279,ST-07,Hon. MP Nathan Mukhopadhyay,Lok Sabha
PC-0410,RAJ-District-15-Seat-410,DIST-0280,ST-07,Hon. MP Akshay Reddy,Lok Sabha
PC-0411,RAJ-District-15-Seat-411,DIST-0280,ST-07,Hon. MP Girik Kar,Lok Sabha
PC-0412,RAJ-District-16-Seat-412,DIST-0281,ST-07,Hon. MP Ishaan Shenoy,Rajya Sabha
PC-0413,RAJ-District-17-Seat-413,DIST-0282,ST-07,Hon. MP Jacob Dube,Rajya Sabha
PC-0414,RAJ-District-18-Seat-414,DIST-0283,ST-07,Hon. MP Wishi Manne,Lok Sabha
PC-0415,RAJ-District-18-Seat-415,DIST-0283,ST-07,Hon. MP Yashodhara Mahajan,Lok Sabha
PC-0416,RAJ-District-19-Seat-416,DIST-0284,ST-07,Hon. MP Ojasvi Subramanian,Lok Sabha
PC-0417,RAJ-District-20-Seat-417,DIST-0285,ST-07,Hon. MP Urmi Kohli,Lok Sabha
PC-0418,RAJ-District-20-Seat-418,DIST-0285,ST-07,Hon. MP Tanmayi Dhillon,Lok Sabha
PC-0419,RAJ-District-21-Seat-419,DIST-0286,ST-07,Hon. MP Leela Halder,Lok Sabha
PC-0420,RAJ-District-21-Seat-420,DIST-0286,ST-07,Hon. MP Yashoda Deshpande,Lok Sabha
PC-0421,RAJ-District-22-Seat-421,DIST-0287,ST-07,Hon. MP Ekaraj Majumdar,Lok Sabha
PC-0422,RAJ-District-23-Seat-422,DIST-0288,ST-07,Hon. MP Oeshi Oak,Lok Sabha
PC-0423,RAJ-District-23-Seat-423,DIST-0288,ST-07,Hon. MP Yashica Loke,Lok Sabha
PC-0424,RAJ-District-24-Seat-424,DIST-0289,ST-07,Hon. MP Aarnav Mandal,Rajya Sabha
PC-0425,RAJ-District-25-Seat-425,DIST-0290,ST-07,Hon. MP Chanchal Suri,Lok Sabha
PC-0426,RAJ-District-26-Seat-426,DIST-0291,ST-07,Hon. MP Manthan Sekhon,Lok Sabha
PC-0427,RAJ-District-27-Seat-427,DIST-0292,ST-07,Hon. MP Veda Pai,Rajya Sabha
PC-0428,RAJ-District-28-Seat-428,DIST-0293,ST-07,Hon. MP Gaurangi Purohit,Rajya Sabha
PC-0429,RAJ-District-28-Seat-429,DIST-0293,ST-07,Hon. MP Tamanna Nagy,Lok Sabha
PC-0430,RAJ-District-29-Seat-430,DIST-0294,ST-07,Hon. MP Ranbir Khare,Rajya Sabha
PC-0431,RAJ-District-30-Seat-431,DIST-0295,ST-07,Hon. MP Leela Kaur,Rajya Sabha
PC-0432,RAJ-District-31-Seat-432,DIST-0296,ST-07,Hon. MP Nirja Bassi,Lok Sabha
PC-0433,RAJ-District-31-Seat-433,DIST-0296,ST-07,Hon. MP Eesha Solanki,Lok Sabha
PC-0434,RAJ-District-32-Seat-434,DIST-0297,ST-07,Hon. MP Lakshmi Raju,Lok Sabha
PC-0435,RAJ-District-32-Seat-435,DIST-0297,ST-07,Hon. MP Max Tandon,Lok Sabha
PC-0436,RAJ-District-33-Seat-436,DIST-0298,ST-07,Hon. MP Balhaar Date,Rajya Sabha
PC-0437,RAJ-District-34-Seat-437,DIST-0299,ST-07,Hon. MP Yadavi Narula,Lok Sabha
PC-0438,RAJ-District-34-Seat-438,DIST-0299,ST-07,Hon. MP Harish Sarraf,Lok Sabha
PC-0439,RAJ-District-35-Seat-439,DIST-0300,ST-07,Hon. MP Harish Vora,Lok Sabha
PC-0440,RAJ-District-35-Seat-440,DIST-0300,ST-07,Hon. MP Tanmayi Aurora,Rajya Sabha
PC-0441,RAJ-District-36-Seat-441,DIST-0301,ST-07,Hon. MP Maanas Rout,Lok Sabha
PC-0442,RAJ-District-36-Seat-442,DIST-0301,ST-07,Hon. MP Mohammed Borde,Rajya Sabha
PC-0443,RAJ-District-37-Seat-443,DIST-0302,ST-07,Hon. MP Upasna Lanka,Rajya Sabha
PC-0444,RAJ-District-37-Seat-444,DIST-0302,ST-07,Hon. MP Hamsini Rao,Lok Sabha
PC-0445,RAJ-District-38-Seat-445,DIST-0303,ST-07,Hon. MP Faris Narasimhan,Lok Sabha
PC-0446,RAJ-District-38-Seat-446,DIST-0303,ST-07,Hon. MP Lajita Nadig,Lok Sabha
PC-0447,RAJ-District-39-Seat-447,DIST-0304,ST-07,Hon. MP Vinaya Banik,Lok Sabha
PC-0448,RAJ-District-40-Seat-448,DIST-0305,ST-07,Hon. MP Ekapad Keer,Lok Sabha
PC-0449,RAJ-District-41-Seat-449,DIST-0306,ST-07,Hon. MP Bhavna Karan,Lok Sabha
PC-0450,RAJ-District-41-Seat-450,DIST-0306,ST-07,Hon. MP Gautam Saraf,Lok Sabha
PC-0451,RAJ-District-42-Seat-451,DIST-0307,ST-07,Hon. MP Guneet Chaudhry,Lok Sabha
PC-0452,RAJ-District-42-Seat-452,DIST-0307,ST-07,Hon. MP Sachi Ganesan,Rajya Sabha
PC-0453,RAJ-District-43-Seat-453,DIST-0308,ST-07,Hon. MP Chandani Balakrishnan,Rajya Sabha
PC-0454,RAJ-District-43-Seat-454,DIST-0308,ST-07,Hon. MP Chakradhar Nair,Lok Sabha
PC-0455,RAJ-District-44-Seat-455,DIST-0309,ST-07,Hon. MP Daksh Memon,Lok Sabha
PC-0456,RAJ-District-45-Seat-456,DIST-0310,ST-07,Hon. MP Jagrati Prasad,Lok Sabha
PC-0457,RAJ-District-46-Seat-457,DIST-0311,ST-07,Hon. MP Raagini Dhingra,Lok Sabha
PC-0458,RAJ-District-47-Seat-458,DIST-0312,ST-07,Hon. MP Yash Wali,Lok Sabha
PC-0459,RAJ-District-47-Seat-459,DIST-0312,ST-07,Hon. MP Nisha Gole,Lok Sabha
PC-0460,RAJ-District-48-Seat-460,DIST-0313,ST-07,Hon. MP Onkar Gill,Lok Sabha
PC-0461,RAJ-District-49-Seat-461,DIST-0314,ST-07,Hon. MP Farhan Raja,Lok Sabha
PC-0462,RAJ-District-50-Seat-462,DIST-0315,ST-07,Hon. MP Wridesh Tank,Lok Sabha
PC-0463,KAR-District-01-Seat-463,DIST-0316,ST-08,Hon. MP Luke Kata,Lok Sabha
PC-0464,KAR-District-02-Seat-464,DIST-0317,ST-08,Hon. MP Triya Kumar,Rajya Sabha
PC-0465,KAR-District-02-Seat-465,DIST-0317,ST-08,Hon. MP Tripti Kumer,Lok Sabha
PC-0466,KAR-District-03-Seat-466,DIST-0318,ST-08,Hon. MP Aditya Shroff,Lok Sabha
PC-0467,KAR-District-04-Seat-467,DIST-0319,ST-08,Hon. MP Bhavna Dugar,Lok Sabha
PC-0468,KAR-District-04-Seat-468,DIST-0319,ST-08,Hon. MP Ethan Sathe,Lok Sabha
PC-0469,KAR-District-05-Seat-469,DIST-0320,ST-08,Hon. MP Hemani Mistry,Lok Sabha
PC-0470,KAR-District-06-Seat-470,DIST-0321,ST-08,Hon. MP Panini Krishna,Lok Sabha
PC-0471,KAR-District-07-Seat-471,DIST-0322,ST-08,Hon. MP Tanmayi Mittal,Lok Sabha
PC-0472,KAR-District-08-Seat-472,DIST-0323,ST-08,Hon. MP Rushil Rajagopalan,Rajya Sabha
PC-0473,KAR-District-09-Seat-473,DIST-0324,ST-08,Hon. MP Vasudha Chhabra,Lok Sabha
PC-0474,KAR-District-10-Seat-474,DIST-0325,ST-08,Hon. MP Warjas Raj,Lok Sabha
PC-0475,KAR-District-11-Seat-475,DIST-0326,ST-08,Hon. MP Jagrati Merchant,Lok Sabha
PC-0476,KAR-District-11-Seat-476,DIST-0326,ST-08,Hon. MP Chakrika Bains,Lok Sabha
PC-0477,KAR-District-12-Seat-477,DIST-0327,ST-08,Hon. MP Meghana Maharaj,Lok Sabha
PC-0478,KAR-District-12-Seat-478,DIST-0327,ST-08,Hon. MP Abhiram Bawa,Lok Sabha
PC-0479,KAR-District-13-Seat-479,DIST-0328,ST-08,Hon. MP Watika Mangat,Lok Sabha
PC-0480,KAR-District-14-Seat-480,DIST-0329,ST-08,Hon. MP Victor Pandey,Lok Sabha
PC-0481,KAR-District-15-Seat-481,DIST-0330,ST-08,Hon. MP Theodore Gupta,Lok Sabha
PC-0482,KAR-District-15-Seat-482,DIST-0330,ST-08,Hon. MP Zashil Devan,Lok Sabha
PC-0483,KAR-District-16-Seat-483,DIST-0331,ST-08,Hon. MP Gunbir Baral,Lok Sabha
PC-0484,KAR-District-17-Seat-484,DIST-0332,ST-08,Hon. MP Dayamai Sastry,Lok Sabha
PC-0485,KAR-District-17-Seat-485,DIST-0332,ST-08,Hon. MP Bahadurjit Patla,Lok Sabha
PC-0486,KAR-District-18-Seat-486,DIST-0333,ST-08,Hon. MP Karan Chana,Rajya Sabha
PC-0487,KAR-District-19-Seat-487,DIST-0334,ST-08,Hon. MP Chakrika Narain,Rajya Sabha
PC-0488,KAR-District-19-Seat-488,DIST-0334,ST-08,Hon. MP Ojasvi Gill,Lok Sabha
PC-0489,KAR-District-20-Seat-489,DIST-0335,ST-08,Hon. MP Sai Deo,Lok Sabha
PC-0490,KAR-District-20-Seat-490,DIST-0335,ST-08,Hon. MP Jasmit Wali,Rajya Sabha
PC-0491,KAR-District-21-Seat-491,DIST-0336,ST-08,Hon. MP Yachana Mahajan,Lok Sabha
PC-0492,KAR-District-22-Seat-492,DIST-0337,ST-08,Hon. MP Nitesh Kurian,Lok Sabha
PC-0493,KAR-District-23-Seat-493,DIST-0338,ST-08,Hon. MP Vasatika Merchant,Rajya Sabha
PC-0494,KAR-District-24-Seat-494,DIST-0339,ST-08,Hon. MP Hamsini Contractor,Lok Sabha
PC-0495,KAR-District-24-Seat-495,DIST-0339,ST-08,Hon. MP Upadhriti Borra,Lok Sabha
PC-0496,KAR-District-25-Seat-496,DIST-0340,ST-08,Hon. MP Lohit Kara,Lok Sabha
PC-0497,KAR-District-25-Seat-497,DIST-0340,ST-08,Hon. MP Mekhala Pau,Rajya Sabha
PC-0498,KAR-District-26-Seat-498,DIST-0341,ST-08,Hon. MP Gautam Rana,Lok Sabha
PC-0499,KAR-District-26-Seat-499,DIST-0341,ST-08,Hon. MP Akshay Lalla,Rajya Sabha
PC-0500,KAR-District-27-Seat-500,DIST-0342,ST-08,Hon. MP Jatin Sha,Rajya Sabha
PC-0501,KAR-District-28-Seat-501,DIST-0343,ST-08,Hon. MP Jyoti Lala,Lok Sabha
PC-0502,KAR-District-28-Seat-502,DIST-0343,ST-08,Hon. MP Lakshmi Prabhu,Lok Sabha
PC-0503,KAR-District-29-Seat-503,DIST-0344,ST-08,Hon. MP Hritik Kaur,Rajya Sabha
