project_id,sanction_amount,released_amount,expenditure_amount,estimated_cost,unspent_amount,cost_to_sanction_ratio,sanction_to_estimate_ratio,release_to_sanction_ratio,expenditure_to_release_ratio,expenditure_to_sanction_ratio,balance_to_sanction_ratio,balance_to_release_ratio,cost_overrun_amount,cost_overrun_percentage,revised_estimate_ratio,tender_to_estimate_ratio,actual_to_tender_ratio,payment_to_work_order_ratio,payment_to_completion_ratio,payment_before_progress_ratio,payment_concentration_index,largest_payment_percentage,largest_payment_amount,payment_count,payment_velocity,sor_deviation_ratio,peer_cost_deviation_zscore,utilization_ratio,monthly_spending_variance,monthly_spending_zscore,quarterly_spending_zscore,round_amount_flag,repeated_amount_flag,rapid_payment_sequence_flag,planned_duration_days,actual_duration_days,delay_days,delay_ratio,extension_count,days_from_sanction_to_work_order,days_from_work_order_to_first_payment,days_from_work_order_to_first_progress,days_between_payments,payment_frequency,payment_acceleration,progress_acceleration,progress_deceleration,time_since_last_payment,time_since_last_inspection,time_since_last_progress_update,status_change_frequency,status_reversal_count,extension_frequency,extension_duration_total,project_velocity,financial_velocity,physical_velocity,velocity_mismatch,financial_physical_gap,physical_progress,financial_progress,contractor_total_projects,contractor_completed_projects,contractor_delayed_projects,contractor_abandoned_projects,contractor_total_value,contractor_average_project_value,contractor_max_project_value,contractor_win_rate,contractor_repeat_winner_rate,contractor_single_bid_win_rate,contractor_competitor_count,contractor_avg_delay,contractor_avg_cost_overrun,contractor_avg_payment_velocity,contractor_irregularity_score,contractor_state_count,contractor_district_count,contractor_constituency_count,contractor_project_concentration,contractor_client_concentration,contractor_agency_count,contractor_agency_repeat_rate,contractor_agency_win_rate,contractor_district_repeat_rate,contractor_constituency_repeat_rate,contractor_pair_frequency,agency_contractor_network_density,contractor_market_share,contractor_capacity_strain,contractor_past_irregularity_rate,bid_count,single_bid_flag,lowest_bid_deviation,second_lowest_bid_deviation,winning_vs_second_bid_ratio,bid_spread,bid_variance,bid_stddev,bidder_concentration,bidder_repeat_participation,new_bidder_flag,new_contractor_flag,incumbent_winner_flag,same_contractor_previous_tender_flag,tender_competition_score,procurement_risk_score,tender_extension_count,tender_cancellation_count,tender_reissue_count,winning_bid_deviation,bidder_price_similarity,tender_duration_days,retender_count,repeat_winner_rate,project_density_1km,project_density_5km,project_density_10km,same_location_project_count,same_coordinates_project_count,same_contractor_nearby_projects,same_agency_nearby_projects,nearest_project_distance,average_neighbor_distance,district_project_density,constituency_project_density,contractor_locality_ratio,contractor_outside_district_ratio,infrastructure_gap_score,geo_cluster_density,contractor_district_distance_km,is_high_density_cluster,geo_distance_mismatch_km,district_population,population_density,literacy_rate,poverty_rate,document_completeness_score,document_consistency_score,sanction_document_present,technical_sanction_present,dpr_present,estimate_present,revised_estimate_present,tender_document_present,bid_document_present,work_order_present,invoice_present,payment_voucher_present,measurement_book_present,utilization_certificate_present,completion_certificate_present,inspection_report_present,site_verification_present,photo_count,geotag_photo_count,unique_photo_hash_count,document_date_consistency,document_sequence_consistency,missing_date_count,missing_document_ratio,required_document_count,available_document_count,missing_mb_flag,missing_uc_flag,missing_completion_cert_flag,missing_geotag_flag,eligibility_violation_count,procurement_violation_count,documentation_violation_count,financial_violation_count,timeline_violation_count,payment_violation_count,completion_violation_count,total_rule_violation_count,critical_rule_violation_count,rule_risk_score,fraud_label,risk_level,anomaly_type,investigation_priority,financial_anomaly,procurement_anomaly,contractor_anomaly,geographic_anomaly,timeline_anomaly,progress_anomaly,documentation_anomaly,cost_anomaly
MPLADS-004095,1029847.58,959069.7058602422,968056.73,1024184.35,61790.84999999998,0.940000004660884,1.0055295025744144,0.9312734471447146,1.00937056408397,0.940000004660884,0.05999999533911608,0.06442790302147682,0.0,0.0,1.0,1.0055295025744144,0.940000004660884,0.9400000143710587,1.000000010329973,0.0,0.33333333333333337,33.333333333333336,322685.58,3,322685.58,-0.05480226289339414,-0.3612220099989896,0.94,0.0,-0.46567236645337323,-0.5588068397440479,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,2652.2102465753424,0.09863013698630137,0.1589041095890411,30.0,45.0,20.0,2.0,0.0,0,0,0.09863013698630137,0.25753424657534246,0.09863013698630137,0.1589041095890411,58.0,36.0,94.0,14.0,11.0,2.0,0.0,8238780.64,1132832.338,2574618.9499999997,0.35,0.28,0.0,4,42.0,0.08,322685.58,0.0401,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.172,0.0401,5,0,0.0788,0.11879999999999999,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0788,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.748,7.8732,0.85,0.15,0.389,0.45,12.5,0,0.0,2399768,874.8,77.3,8.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,1,CRITICAL,PROGRESS,URGENT,1,0,0,0,0,1,0,0
MPLADS-004096,1819463.59,1489045.979227669,1502999.18,1738852.03,316464.41000000015,0.8260671926938642,1.0463590682871389,0.8183983386156516,1.00937056408397,0.8260671926938642,0.17393280730613583,0.2125282996057263,0.0,0.0,1.0,1.0463590682871389,0.8260671926938642,0.8260671926938642,1.0,0.0,0.5,50.0,751499.59,2,751499.59,-0.1356371019102759,-0.037476731611795135,0.8261,0.0,-0.05530720798112799,-0.06636864957735358,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,4117.8059726027395,0.21479452054794523,0.011506849315068462,30.0,45.0,20.0,2.0,0.0,0,0,0.21479452054794523,0.2263013698630137,0.21479452054794523,0.011506849315068457,4.199999999999989,78.4,82.6,14.0,11.0,2.0,0.0,14555708.72,2001409.9490000003,4548658.975000001,0.35,0.28,0.0,4,42.0,0.08,751499.59,0.0022,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.166,0.0022,5,0,0.0118,0.0518,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0118,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,9.542,8.5878,0.85,0.15,0.685,0.45,12.5,0,0.0,1248663,954.2,79.1,26.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,HIGH,SUSPICIOUS_CONTRACTOR,HIGH,0,0,0,0,0,0,0,0
MPLADS-004097,2932036.04,4179563.779758731,4218728.65,3007684.76,0.0,1.4388392886193855,0.9748481885448661,1.425481720804063,1.00937056408397,1.4388392886193855,0.0,0.0,1286692.6100000003,43.88392886193856,1.4388392886193855,0.9748481885448661,1.4388392886193855,1.4388392920299848,1.0000000023703823,0.0,0.5,50.0,2109364.33,2,2109364.33,0.40264987411779174,1.6060731367702306,1.4388,0.0,1.2441381604525532,1.4929657925430637,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,11558.160712328767,0.16246575342465752,0.22109589041095892,30.0,45.0,20.0,2.0,0.0,0,0,0.16246575342465752,0.3835616438356164,0.16246575342465752,0.2210958904109589,80.7,59.3,140.0,14.0,11.0,2.0,0.0,23456288.32,3225239.6440000003,7330090.1,0.35,0.28,0.0,3,42.0,0.08,2109364.33,0.0744,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.019,0.0744,4,0,0.0006,0.040600000000000004,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0006,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,5.165,4.6485,0.85,0.15,0.804,0.45,12.5,0,0.0,2146747,516.5,91.7,9.8,1.0,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,1,0,1,0,2,1,50.0,1,HIGH,COST,HIGH,1,0,0,0,0,1,0,1
MPLADS-004098,2139279.03,2016390.6224539788,2035285.34,2174276.14,103993.68999999971,0.9513884404317282,0.9839040178217656,0.942556157554622,1.00937056408397,0.9513884404317282,0.0486115595682718,0.05157417855546153,0.0,0.0,1.0,0.9839040178217656,0.9513884404317282,0.9513884497806723,1.000000009826632,0.0,0.25,25.0,508821.34,4,508821.34,-0.06392509095003915,0.284660969463995,0.9514,0.0,-0.28754471934186254,-0.34505366321023506,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,5576.124273972603,0.1695890410958904,0.09095890410958903,30.0,45.0,20.0,2.0,0.0,0,0,0.1695890410958904,0.2605479452054794,0.1695890410958904,0.09095890410958901,33.199999999999996,61.9,95.1,14.0,11.0,2.0,0.0,17114232.24,2353206.933,5348197.574999999,0.35,0.28,0.4,0,42.0,0.08,508821.34,0.0744,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.019,0.0744,1,1,-0.0045,0.035500000000000004,0.96,0.08,0.002,0.045,1.0,0.45,0,0,1,1,0.16666666666666666,0.85,0,0,0,-0.0045,1.0,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.316,7.484400000000001,0.85,0.15,0.365,0.45,12.5,0,0.0,1690602,831.6,70.2,16.5,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,1,0,0,0,1,0,2,0,50.0,1,HIGH,CONTRACTOR,HIGH,1,1,0,0,0,1,0,0
MPLADS-004099,1314305.07,1089102.0890802876,1099307.59,1359587.15,214997.47999999998,0.8364173699794067,0.9666942424396996,0.8286524292874314,1.00937056408397,0.8364173699794067,0.16358263002059328,0.1974080135881096,0.0,0.0,1.0,0.9666942424396996,0.8364173699794067,0.8364173623708231,0.9999999909033649,0.0,0.3333333333333333,33.33333333333333,366435.86,3,366435.86000000004,-0.19144014416435154,-0.2817894538254073,0.8364,0.0,-0.4238043533597593,-0.5085652240317111,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,3011.801589041096,0.1745205479452055,0.00465753424657535,30.0,45.0,20.0,2.0,0.0,0,0,0.1745205479452055,0.17917808219178083,0.1745205479452055,0.0046575342465753344,1.7000000000000028,63.7,65.4,14.0,11.0,2.0,0.0,10514440.56,1445735.5770000003,3285762.6750000003,0.35,0.28,0.0,5,42.0,0.08,366435.86000000004,0.0002,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.288,0.0002,6,0,0.0106,0.0506,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0106,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,11.31,10.179,0.85,0.15,0.235,0.45,12.5,0,0.0,2324831,1131.0,70.7,20.4,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004100,239936.76,217369.0890214503,219405.96,237931.26,20530.800000000017,0.9144324529513526,1.0084289050543422,0.9059432536367095,1.00937056408397,0.9144324529513526,0.08556754704864739,0.09445133202897128,0.0,0.0,1.0,1.0084289050543422,0.9144324529513526,0.9144324529513526,1.0,0.0,0.25,25.0,54851.49,4,54851.49,-0.07785988272411122,-0.8143028076594436,0.9144,0.0,-0.7219834389090508,-0.866380126690861,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,601.1122191780821,0.2501369863013699,0.00027397260273974937,30.0,45.0,20.0,2.0,0.0,0,0,0.2501369863013699,0.2504109589041096,0.2501369863013699,0.0002739726027397027,0.10000000000000853,91.3,91.4,14.0,11.0,2.0,0.0,1919494.08,263930.43600000005,599841.9,0.35,0.28,0.0,2,42.0,0.08,54851.49,0.0002,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.101,0.0002,3,0,0.028,0.068,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.028,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,4.359,3.9231000000000003,0.85,0.15,0.225,0.45,12.5,0,0.0,669810,435.9,78.8,29.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,HIGH,DUPLICATE_PROJECT,HIGH,0,0,0,0,0,0,0,0
MPLADS-004101,2397636.37,2328564.933070973,2350384.9,2408631.32,47251.470000000205,0.980292478629693,0.9954351876483946,0.9711918630392535,1.00937056408397,0.980292478629693,0.019707521370306957,0.020292098935666664,0.0,0.0,1.0,0.9954351876483946,0.980292478629693,0.980292478629693,1.0,0.0,0.5,50.0,1175192.45,2,1175192.45,-0.024182372584941696,0.4753581085149012,0.9803,0.0,0.3501571275648558,0.42018855307782693,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,6439.410684931507,0.18301369863013697,0.0049315068493150606,30.0,45.0,20.0,2.0,0.0,0,0,0.18301369863013697,0.18794520547945204,0.18301369863013697,0.004931506849315065,1.7999999999999972,66.8,68.6,14.0,11.0,2.0,0.0,19181090.96,2637400.007,5994090.925000001,0.35,0.28,0.0,3,42.0,0.08,1175192.45,0.0,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.106,0.0,4,0,0.0079,0.0479,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0079,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.478,11.2302,0.85,0.15,0.593,0.45,12.5,0,0.0,1454512,1247.8,79.6,9.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004102,2843172.26,2794465.1749972655,2820650.89,2807607.94,22521.369999999646,0.992078788078778,1.0126671247410703,0.9828687534385503,1.00937056408397,0.992078788078778,0.007921211921221983,0.008059277389284941,0.0,0.0,1.0,1.0126671247410703,0.992078788078778,0.9920787845615798,0.9999999964547189,0.0,0.3333333333333333,33.33333333333333,940216.96,3,940216.96,0.004645573840341892,0.7599614221023342,0.9921,0.0,0.1252909806053768,0.15034917672645215,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,7727.810630136986,0.1915068493150685,0.015890410958904103,30.0,45.0,20.0,2.0,0.0,0,0,0.1915068493150685,0.20739726027397262,0.1915068493150685,0.015890410958904116,5.799999999999997,69.9,75.7,14.0,11.0,2.0,0.0,22745378.08,3127489.486,7107930.649999999,0.35,0.28,0.0,5,42.0,0.08,940216.96,0.046,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.272,0.046,6,0,0.0002,0.0402,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0002,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.649000000000001,11.384100000000002,0.85,0.15,0.298,0.45,12.5,0,0.0,1936213,1264.9,90.3,14.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004103,1879288.93,1753245.04495138,1769673.94,1874498.83,109614.98999999999,0.9416720929655027,1.002555403035381,0.9329300124975355,1.00937056408397,0.9416720929655027,0.05832790703449735,0.06252120336267071,0.0,0.0,1.0,1.002555403035381,0.9416720929655027,0.9416720876443412,0.9999999943492417,0.0,0.3333333333333333,33.33333333333333,589891.31,3,589891.31,-0.05592155530979986,0.12391388978128796,0.9417,0.0,-0.20996262008538027,-0.25195514410245634,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,4848.421726027398,0.23753424657534247,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.23753424657534247,0.22904109589041094,0.23753424657534247,0.008493150684931533,-3.1000000000000085,86.7,83.6,14.0,11.0,2.0,0.0,15034311.44,2067217.823,4698222.325,0.35,0.28,0.0,5,42.0,0.08,589891.31,0.0418,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.199,0.0418,6,0,0.0255,0.0655,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0255,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.147,10.9323,0.85,0.15,0.447,0.45,12.5,0,0.0,788642,1214.7,70.8,32.7,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004104,232722.35,216728.14502821318,218759.01,241256.28,13963.339999999997,0.940000004296966,0.964627117685807,0.9312734467841751,1.00937056408397,0.940000004296966,0.05999999570303409,0.06442790343719447,0.0,0.0,1.0,0.964627117685807,0.940000004296966,0.939999961327307,0.999999954287597,0.0,0.25,25.0,54689.75,4,54689.75,-0.09325050523037158,-0.8146943395108653,0.94,0.0,-0.7221382203741696,-0.8665658644490035,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,599.3397260273972,0.09863013698630137,0.1589041095890411,30.0,45.0,20.0,2.0,0.0,0,0,0.09863013698630137,0.25753424657534246,0.09863013698630137,0.1589041095890411,58.0,36.0,94.0,14.0,11.0,2.0,0.0,1861778.8,255994.58500000002,581805.875,0.35,0.28,0.0,5,42.0,0.08,54689.75,0.0104,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.206,0.0104,6,0,0.039,0.079,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.039,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,10.11,9.099,0.85,0.15,0.268,0.45,12.5,0,0.0,1038769,1011.0,76.5,25.6,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,1,CRITICAL,PROGRESS,URGENT,1,0,0,0,0,1,0,0
MPLADS-004105,847338.98,599319.498235016,604935.46,884273.32,242403.52000000002,0.7139237947013838,0.95823198646319,0.7072960319080518,1.00937056408397,0.7139237947013838,0.28607620529861616,0.40446459812149205,0.0,0.0,1.0,0.95823198646319,0.7139237947013838,0.7139237710980793,0.9999999669386218,0.0,0.25,25.0,151233.86,4,151233.86,-0.3158953840199544,-0.5809817180656455,0.7139,0.0,-0.6297477245512559,-0.7556972694615071,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,1657.3573698630134,0.1663013698630137,0.029315068493150694,30.0,45.0,20.0,2.0,0.0,0,0,0.1663013698630137,0.1956164383561644,0.1663013698630137,0.029315068493150714,10.700000000000003,60.7,71.4,14.0,11.0,2.0,0.0,6778711.84,932072.878,2118347.45,0.35,0.28,0.0,4,42.0,0.08,151233.86,0.028,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.394,0.028,5,0,-0.0011,0.038900000000000004,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,-0.0011,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.307,2.0763,0.85,0.15,0.533,0.45,12.5,0,0.0,1338896,230.7,82.5,26.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,MEDIUM,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004106,2673371.6,2105841.616184849,2125574.54,2545959.1,547797.06,0.7950913146530022,1.0500449909034282,0.7877100273620206,1.00937056408397,0.7950913146530022,0.2049086853469978,0.26013212759677695,0.0,0.0,1.0,1.0500449909034282,0.7950913146530022,0.7950913221341919,1.0000000094092207,0.0,0.25,25.0,531393.64,4,531393.64,-0.1651183477377936,0.33930367390698146,0.7951,0.0,-0.2659435466875851,-0.3191322560251021,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,5823.491945205479,0.1178082191780822,0.1,30.0,45.0,20.0,2.0,0.0,0,0,0.1178082191780822,0.21780821917808219,0.1178082191780822,0.09999999999999999,36.5,43.0,79.5,14.0,11.0,2.0,0.0,21386972.8,2940708.7600000002,6683429.0,0.35,0.28,0.0,3,42.0,0.08,531393.64,0.0297,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.176,0.0297,4,0,0.0704,0.1104,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0704,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,9.728,8.7552,0.85,0.15,0.246,0.45,12.5,0,0.0,1376548,972.8,77.9,37.6,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,0,MEDIUM,NONE,LOW,1,0,0,0,0,1,0,0
MPLADS-004107,2133566.89,1975959.2472463648,1994475.1,2069050.55,139091.79000000004,0.9348078606525432,1.0311816161282286,0.9261295047779659,1.00937056408397,0.9348078606525432,0.0651921393474568,0.0703920337394782,0.0,0.0,1.0,1.0311816161282286,0.9348078606525432,0.9348078559655564,0.9999999949861494,0.0,0.3333333333333333,33.33333333333333,664825.03,3,664825.03,-0.03604331948293866,0.2599627565817528,0.9348,0.0,-0.13825277114011178,-0.16590332536813412,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,5464.315315068493,0.23397260273972603,0.022191780821917792,30.0,45.0,20.0,2.0,0.0,0,0,0.23397260273972603,0.25616438356164384,0.23397260273972603,0.022191780821917806,8.099999999999994,85.4,93.5,14.0,11.0,2.0,0.0,17068535.12,2346923.5790000004,5333917.225000001,0.35,0.28,0.4,0,42.0,0.08,664825.03,0.2447,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.354,0.2447,1,1,-0.0398,0.0001999999999999988,0.96,0.08,0.002,0.045,1.0,0.45,0,0,1,1,0.16666666666666666,0.85,0,0,0,-0.0398,1.0,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,11.002,9.901800000000001,0.85,0.15,0.223,0.45,12.5,0,0.0,3398519,1100.2,93.7,11.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,25.0,1,HIGH,PROCUREMENT,HIGH,0,1,1,0,0,0,0,0
MPLADS-004108,2059267.91,1963742.5644553513,1982143.94,1974259.45,77123.96999999997,0.962547869742699,1.0430584034940291,0.9536119875025642,1.00937056408397,0.962547869742699,0.03745213025730099,0.039273971749647585,0.0,0.0,1.0,1.0430584034940291,0.962547869742699,0.9625478600305096,0.9999999899099155,0.0,0.25,25.0,495535.98,4,495535.98,0.0039936443003983045,0.2524999821710903,0.9625,0.0,-0.30025850372069113,-0.36031020446482936,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,5430.531287671232,0.1819178082191781,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.1819178082191781,0.17506849315068493,0.1819178082191781,0.006849315068493178,-2.500000000000007,66.4,63.9,14.0,11.0,2.0,0.0,16474143.28,2265194.701,5148169.774999999,0.35,0.28,0.0,5,42.0,0.08,495535.98,0.0013,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.068,0.0013,6,0,-0.0158,0.0242,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,-0.0158,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,5.564,5.0076,0.85,0.15,0.776,0.45,12.5,0,0.0,1113708,556.4,64.5,10.6,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-004109,13604084.66,13136270.614383547,13259364.88,13802866.18,344719.77999999933,0.9746605678650636,0.9855985331301677,0.9656122365224642,1.00937056408397,0.9746605678650636,0.0253394321349364,0.026241829977417544,0.0,0.0,1.0,0.9855985331301677,0.9746605678650636,0.9746605671299903,0.9999999992458161,0.0,0.3333333333333333,33.33333333333333,4419788.29,3,4419788.29,-0.03937597401237711,7.077434202018851,0.9747,0.0,3.4551608238293228,4.146192988595187,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,36327.02704109589,0.1515068493150685,0.11561643835616439,30.0,45.0,20.0,2.0,0.0,0,0,0.1515068493150685,0.2671232876712329,0.1515068493150685,0.11561643835616439,42.2,55.3,97.5,14.0,11.0,2.0,0.0,108832677.28,14964493.126000002,34010211.65,0.35,0.28,0.0,5,42.0,0.08,4419788.29,0.2174,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.093,0.2174,6,0,0.0109,0.0509,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0109,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.903,2.6127000000000002,0.85,0.15,0.71,0.45,12.5,0,0.0,1061677,290.3,78.6,10.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,0,MEDIUM,NONE,LOW,1,0,1,0,0,1,0,0
